customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,labels
13604916,R34G1JIS3BETX9,B008NBGUVQ,958744982,Cellucor - CLK Weight Loss Breakthrough Toning and Sculpting Formula Raspberry,Health & Personal Care,3,1,2,N,Y,They were easy enough to swallow as any other multi-vitamin,0
51786835,R2PG05RLLTU182,B00VSVKJ8I,613137017,"Turmeric Curcumin with BioPerine Black Pepper Extract - 750mg per Capsule, 120 Veg. Capsules - GMO Free Tumeric, Standardized to 95% Curcuminoids for Maximum Potency",Health & Personal Care,5,0,0,N,Y,Prompt delivery. Product as advertised.,0
263426,R14X6UY9ESEBAM,B00BXV220G,805027167,"Extra Long 17"" Indian Peace Pipe With Feathers and Beads",Health & Personal Care,5,0,0,N,Y,Five Stars,0
8196048,RKD8KYX6ORWLN,B001JDGF9W,528326237,NaturOli Rich & Invigorating Body Wash - 8 oz. Award winning formulation! Luxurious for bath or shower. Wonderfully natural unisex scent. Calming & uplifting. - Sulfate & Gluten free! - Made in USA!,Health & Personal Care,5,0,0,N,Y,Great for Sensitive Skin and Allergies,0
27197425,R3RXXQ5QN9LL30,B00GBQ3K54,467335230,NatureWise Flaxseed Oil 1200mg with 720 mg ALA,Health & Personal Care,5,0,1,N,Y,Works for me,0
38706614,R3NVUD8UM0NAPF,B0006G2XVW,650107582,Splinter Out Splinter Remover 20/box,Health & Personal Care,5,0,0,N,Y,Everyone should keep these in the first aid kit.,0
42885982,RVNDUT0E4I6KG,B00K5NELJS,471309259,Garden of Life Kind Organics Men's Multi 40 Plus Tablets,Health & Personal Care,5,0,0,N,Y,Five Stars,0
45714816,R126KKZ5BB8C8I,B00AE9V3WQ,601494070,"Aylio Coccyx Seat Cushion | Back Support, Tailbone and Sciatica Pain Relief, Washable Cover",Health & Personal Care,1,0,0,N,Y,Keep lookin...,0
31778993,R26WZO5RARVGY7,B00CSS5SKE,229863293,Skinny Case Diabetic Pen Wallet,Health & Personal Care,5,0,0,N,Y,Very Nice Wallet,0
34840764,R1GFO2MQ5P8B6E,B00X691L7I,591392476,Bitly Plantar Fasciitis Socks (1 Pair) Premium Ankle Support foot Compression Sleeve,Health & Personal Care,5,1,1,N,Y,Effective!,0
2119254,R2JP872N6KX8L6,B001G7QL72,874145269,"Dynamic Health Noni Juice, Tahitian Morinda Citrifolia, 32 Ounces",Health & Personal Care,5,1,1,N,Y,Five Stars,0
51806596,R3PN902NING89B,B00V5LBRVO,656961223,Natural Detox Tea Powder | Matcha Green Tea + Yerba Mate + Milk Thistle + Spirulina + Coconut Water + Cinnamon + Ginger | Health Cleanse Drink Mix Supplement | 30 Servings,Health & Personal Care,4,0,1,N,Y,Quality liver cleansing supplement with caffeine inside,0
29456104,R2SCOONFGJUWSF,B00BEYJG7O,593677364,PTAC Wiring Harness Kit for remote wall thermostat Amana/Goodman#PWHK01C,Health & Personal Care,4,0,0,N,Y,Four Stars,0
17077976,R31WJTF11PO6SR,B00ETBOAAC,9169781,Variant Pack Easy@home 12 Panel Urine Drug Test Cup for 12 Different Drugs,Health & Personal Care,3,1,3,N,N,I love that this is a 12 panel test including prescription ...,0
27415911,R1DTLCDPMNNK0A,B009K94DZA,87793431,"BriteLeafs Opaque Thigh High Compression Stockings Firm Support 20-30 mmHg, Open Toe, Lace Top, Silicone Band - Gradient Compression",Health & Personal Care,5,0,1,N,Y,Five Stars,0
31904608,R2VOOOY4P6UMGQ,B008MDVSWG,610319225,"Mack's Slim Fit Soft Foam Earplugs, 10 Pair - Small Ear Plugs for Sleeping, Snoring, Traveling, Concerts, Shooting Sports and Power Tools",Health & Personal Care,2,0,0,N,Y,Two Stars,0
3851841,R3UDULG6Q9XRB,B004CK79OY,548659020,Era 2x Ultra Active Stainfighter Formula Regular Liquid Detergent 16 Loads 25 Fl Oz (Pack of 3),Health & Personal Care,4,0,0,N,Y,Four Stars,0
11297559,R27CDYFNTXVKJC,B00I3TFPCI,47618587,Probiotics 30 Billion Per Capsule; Flora Pro-Health by Naturenetics - 60 Day Supply - Vegan - 3rd Party Tested - No Refrigeration Required,Health & Personal Care,4,0,1,N,Y,Four Stars,0
15593559,RYEBNKLGQ9Y42,B00VJHY1SA,221018755,"Electric Foot File By PediWell, Perfect Electric Callus Remover for Your Home Spa, High Quality, Powerful & Corded, Instantly Remove Dry Hard Skin, Waterproof, Fashion Design, for Women & Men, Love Your Beautiful Healthy Feet, Money Back Guarantee.",Health & Personal Care,1,0,2,N,Y,"False advertising, even though corded, device is not that powerful.",0
40976551,RYYZRPVJU7ULO,B002OHE7Z6,589390155,"NIX Crème Rinse Family Pack  2x2-Ounce.,  Box",Health & Personal Care,4,1,1,N,Y,Four Stars,0
37998004,R3R8GMDR8K7BLL,B004FR9PPA,681159297,"Glad OdorShield 100% Compostable Small Kitchen Quick-Tie Trash Bags, Fresh Clean, 2.6 Gallon, 20 Count (Pack of 2)",Health & Personal Care,1,0,0,N,Y,Another example of how big companies just don't get it.,0
33807352,R25SECMTBQ0U8L,B000RMIZN0,660153035,"Moldex Softies Uncorded Earplugs - 200 Pairs, 200 pairs",Health & Personal Care,5,0,0,N,Y,Five Stars,0
34716978,R1YVM4DKKHXBYF,B00E7JO0EC,284786205,BulkSupplements Pure D-Aspartic Acid (DAA),Health & Personal Care,4,0,0,N,Y,The taste is pretty bad by itself so its best to mix it ...,0
50656780,R224YZ4KF33N1E,B005MQ1XZS,436187016,Thayers Slippery Elm Lozenges,Health & Personal Care,5,0,0,N,Y,"Elm, Maple, Tangerine...",0
46263532,R36EPUNNNJ6FWQ,B00FXUDVIA,723673572,Medline Phytoplex Antifungal Powder - Four - 3 oz. Bottles,Health & Personal Care,5,1,2,N,Y,My husband and I both love this powder,0
49255800,RMJBADH0BHRN2,B001D0MECI,584020216,Opalescence PF Mint 35% Teeth Whitening - 4pk,Health & Personal Care,5,0,0,N,Y,Five Stars,0
18088590,R3QGOHI4JBX1T1,B00OTZ28DE,678698437,Body Merry Stretch Marks & Scars Defense Cream - Daily Moisturizer w Organic Cocoa Butter + Shea + Plant Oils for removal and fading for old/new scars & stretch marks - Perfect for both Men & Women,Health & Personal Care,4,0,0,N,Y,But im going to give it more try for better result. I also used the cellulite defense cream ...,0
29219965,R31IN49OPFMPIM,B00WKNF2NU,448302262,"Silent Angel Mouth Guard for Teeth Grinding,Bruxism,TMJ and Prevents Heavy Breathing. Dental Night Protector. Custom and Moldable Clear Mouthpiece.All Orders Include Retainer Case, Fitting Instructions & Plastic Fitting Spatula",Health & Personal Care,3,0,0,N,Y,Could be better,0
20941599,R27N48GPJ9ZT54,B0019LPNLK,547677382,NOW Foods Chromium Picolinate 200mcg,Health & Personal Care,3,0,3,N,Y,Three Stars,0
43724072,R3EQ3DX8KPT74L,B00H47FU98,664109707,"Febreze Sleep Serenity Bedding Refresher Travel Size Fabric Refresher Moonlit Lavender, 2.8 Fluid Ounce",Health & Personal Care,4,0,0,N,Y,Four Stars,0
26519006,R1XM75K60JJXXW,B00PM8R2CY,614647720,Best Dill Weed Oil - 100% Pure Dill Weed Essential Oil,Health & Personal Care,5,1,1,N,Y,great stuff,0
8712390,R3L0XH5ZQD5HHV,B00UO1R7XI,969313256,"Intimate Lubricants for Sensitive Skin by Penchant Premium - Silicone Based, Discreet Label - Best Personal Sex Lube for Women and Men – Lubrication Gel Without Parabens or Glycerin 4oz",Health & Personal Care,4,2,3,N,Y,Four Stars,0
42344592,R3LBDHRVAUW2UI,B0032TNPOE,308537931,"Eatsmart Precision Plus Digital Bathroom Scale with Ultra Wide Platform and Step-on Technology, 440-Pounds",Health & Personal Care,1,1,1,N,Y,Not accurate,0
14809654,R310VY0RP9ZEJN,B00BGO0Q9O,305113156,"Fitbit Flex Wireless Wristband with Sleep Function, Black",Health & Personal Care,5,0,0,N,N,PERFECT,0
37986810,RNIR3M5KC74S0,B0013TM9UQ,481573175,NOW Foods - Castor Oil,Health & Personal Care,5,0,0,N,Y,Five Stars,0
112665,R3KJB3EP872HX4,B00LITDT2I,515116431,HUGE SALE 72% OFF! Garcinia Cambogia Extract Diet Pills ♥ 120 Capsules - 100% FAST WEIGHT LOSS for Maximum Results ♥ High Strength Natural Fat Burner & Appetite Suppressant ♥ 1000mg Per Serving 60% HCA,Health & Personal Care,5,0,0,N,Y,Five Stars,0
5008017,R3819GE0Y3SG7C,B005Z5WDDW,226870218,"Fytto 1067 Compression Socks Men 15-20mmHg Circulator Graduated Compression, Travel, Trouser Socks, Varices Socks, Knee High",Health & Personal Care,4,0,0,N,Y,will recommend..,0
2232561,R2U9QRAFBFHYHD,B00F3J9G1W,973672873,"Etekcity Digital Body Weight Bathroom Scale with Step-On Technology, 400 Pounds, Body Tape Measure Included, Elegant Black",Health & Personal Care,5,0,0,N,Y,Great scale for the price,0
13622237,R3AI38DLY94SXH,B003PGCUKO,323565162,True Wellness Supplements Triphala Organic India 90 Caps,Health & Personal Care,2,0,1,N,Y,Two Stars,0
46298922,R323O39RV1UUQR,B00PKPNKAM,259731624,"100% Pure Garcinia Cambogia 85% HCA - 90 Count 3,000mg/Day (No Added Calcium) 30 Day Supply At Max Dose All Natural Appetite Suppressant & Best Weight Loss Supplement Formula Plus Weight Loss E-Book!",Health & Personal Care,5,0,0,N,Y,Five Stars,0
1239142,R28990EL4RU6IE,B00MU4SBY6,624374293,GoWISE USA Electronic Personal Digital Scale w/ Step-On Techonology & Wide Tempered Glass Platform & LCD Display w/ Backlight 400LB Capacity,Health & Personal Care,5,0,0,N,Y,great!,0
2467057,RE96OU1NG8FYW,B00SQN2CXQ,86806732,Cloruro de Magnesio/Magnesium Chloride Bottle with 60 caps,Health & Personal Care,5,1,2,N,Y,Five Stars,0
11851387,R1BCCW1K1OZUFZ,B00G0EJYFW,725857314,"Facial Moisturizer, Organic and 100% Natural Face Moisturizing Cream for Sensitive, Oily or Severely Dry Skin - Anti-Aging and Anti-Wrinkle, for Women and Men. By Christina Moss Naturals.",Health & Personal Care,5,0,1,N,Y,Great for skin suffering from adult acne and dryness caused by benzoyl peroxide,0
21710108,R2DG7ONWNR1IGE,B0015DANQ2,968495825,Nippon Kodo - Morning Star - Cedarwood 200 Sticks and Holder,Health & Personal Care,4,0,0,N,Y,Perfect scent,0
22620857,R2M6RNSAUULS9U,B003PM8610,296827832,TruNature Blueberry Standardized Extract 1000 mg per 2 Capsules - 200 Softgels,Health & Personal Care,5,0,3,N,Y,Five Stars,0
2227846,R3EP7M6WYTNWPG,B00MU4H200,624374293,GoWISE USA Electronic Personal Digital Scale w/ Step-On Techonology & Wide Tempered Glass Platform & LCD Display w/ Backlight 400LB Capacity,Health & Personal Care,5,0,0,N,Y,Five Stars,0
27362461,R375CT67NP3WYE,B008XML0T2,483790229,"Carex Health Brands Hinged Toilet Seat Riser, Round",Health & Personal Care,5,1,1,N,Y,"Stable, secure, easy to install, clean and attractive too",0
52103932,R2RA9TAACQ5Y5D,B00GB85MZI,246147867,"NatureWise CLA 1250 Softgels, 1000 mg",Health & Personal Care,5,2,3,N,Y,Very Happy Customer,0
33529087,R2B7IJZICRK2VI,B0000DIWJF,223836342,"Shout Color Catcher Dye-Trapping, In-Wash Cloths - 24 ea",Health & Personal Care,5,0,0,N,Y,This REALLY WORKS,0
17347899,R1FVRA1UTGQI5X,B003TU7JJI,308584024,Garden of Life Vegetarian Multivitamin Supplement for Kids - Vitamin Code Kids Chewable Raw Whole Food Vitamin with Probiotics,Health & Personal Care,3,0,0,N,Y,it might work for you.  good brand.,0
19280233,RY9K0CORY2K0A,B001D1HIK0,921578277,Atkins Endulge Treat,Health & Personal Care,1,4,5,N,N,Wannabee health product,0
51262673,R2NCQNIZPB7YI7,B00CDQY8N4,602068596,Anti snore jaw strap,Health & Personal Care,1,0,0,N,Y,"Not really a solution, but does keep one's mouth shut when sleeping",0
14536014,RU41JWV87U5Z0,B002NUX8V8,255754194,"Lemi Shine, Dishwater Detergent Additive, Super Concentrated, 12 oz (2 Pack).",Health & Personal Care,5,0,0,N,N,Five Stars,0
132553,RGYBU9WG9R93Z,B00P8ZAWK0,186493070,Kirkland Signature Mature Adult Multi Vitamin Tablets,Health & Personal Care,5,0,0,N,Y,Five Stars,0
10671495,R2M65PFHP7G4UN,B001KXZ808,949699275,EatSmart Precision Digital Bathroom Scale with Extra Large Lighted Display,Health & Personal Care,5,0,0,N,Y,"Nice slim, space saving digital scale",0
17607365,R2OQT6RLRUWM9S,B00A39MPNI,252371412,"Turmeric Curcumin C3® Complex; Turmeric Supports Healthy Aging, Vision, Joint & Liver; Enhanced with Black Pepper for Better Absorption; Made In USA; 100% Money Back Guarantee.",Health & Personal Care,5,1,1,N,Y,High quality product,0
30758216,RR5OR2T6FGUR9,B00QEMWF6K,162013935,Tide PODS Free and Gentle Laundry Detergent Pacs 81-load Tub,Health & Personal Care,5,0,0,N,Y,Good Detergent,0
52162120,R34EDF2HIXOKCG,B003NQIYIS,958283003,"St. Claire's Organics® Throat Soothers, 1.38 oz Tin (Bundle of 3)",Health & Personal Care,5,1,1,N,Y,Keep cough and throat irritation in check,0
52591865,R13NYYALQUL5FQ,B00QQA0H3S,194076346,"Optimum Nutrition Gold Standard 100% Whey Protein Powder, Double Rich Chocolate",Health & Personal Care,5,0,1,N,Y,Naturally Flavored Vanilla is among the better flavors I've tried,0
34276508,R1GJXFRQPIER0S,B0019LTJ7O,966883340,"NOW Virgin Coconut Oil 1000 mg,120 Softgels",Health & Personal Care,5,0,0,N,Y,Five Stars,0
50646383,R3K2MEJF8CNGM,B005QEAQ0Y,648605383,Metagenics - UltraFlora Balance 120 caps,Health & Personal Care,5,0,0,N,Y,Five Stars,0
21408800,R2Z1Q9SHDUILNV,B00FGFVUZ8,558651807,TM-toner © GENUINE Seagate ADS-18E-12N 12018GPCU Switching Power Adapter,Health & Personal Care,5,0,0,N,Y,Five Stars,0
1738465,R260SJOQUZSTDT,B00AN4ASBO,303394170,"Babyganics Natural Insect Repellent, 6 oz, Packaging May Vary",Health & Personal Care,5,0,0,N,Y,Great for my 2 year old!,0
14958468,RRL7P5NGB5O1C,B00YFZAMUO,111309058,Greens Powder with Chlorella - Green Superfood by Dr. Axe,Health & Personal Care,5,1,1,N,N,LOVE IT! Feel great whenever I take it,0
37337835,R3H51ROK6IKRQ5,B002RL8FJS,477536881,Kirkland Signature Anti-Diarrheal Loperamide Hydrochloride 2 MG Caplets,Health & Personal Care,5,0,1,N,Y,Good generic product.,0
10413432,R1G90LWODUKC65,B00M1QM8EM,510726610,"Nasacort Allergy 24 Hour, 0.57 Fluid Ounce",Health & Personal Care,5,0,0,N,Y,Five Stars,0
47817628,R3SJ7VZHYOM4O6,B004S0DZ0A,361094232,"Finish Dishwasher Cleaner, 8.45 Ounce (Pack of 2)",Health & Personal Care,5,0,0,N,Y,The only dishwasher cleaner I'll ever buy,0
26568014,R133HG6L963B0N,B00M4M343C,911019126,Amazon Elements Wipes,Health & Personal Care,5,0,0,N,N,great wipes,0
39502640,RTPL8LJ28ZPX2,B00M8I5TEY,657809980,NuMedica - Power Greens Espresso - 300 Grams / 30 Servings,Health & Personal Care,5,0,0,N,Y,Love this stuff,0
36805992,RWXB6VDEVCHOZ,B005S6HMRA,287278317,Efferdent Anti Bacterial Denture Cleanser Tablets,Health & Personal Care,5,5,5,N,Y,Bought these to clean my water bottles,0
33274452,R1E6SPYOPZOX6H,B00Y3EVZIK,19231891,"White Heart Cremation Urn Pendant With 24"" Necklace",Health & Personal Care,5,1,1,N,Y,... after my father passed away suddenly it is a beautiful piece and I would recommend to,0
677379,R3JVY1XVMQX7L5,B01220IUYI,129928040,Tepoinn 280ml Electric Ultrasonic Aromatherapy Essential Oil Diffuser Cool Mist Humidifier Air Fresher with Auto Off Light for Bedroom Office Spa Yoga,Health & Personal Care,5,2,3,N,Y,"Not only aroma diffuser,also great decoration!",0
10891233,R3CU0253VNHZIK,B00V6RDQ8Y,130947880,JUICY DOUBLE WRAPS - 20 PACKETS X 2 CIGAR WRAPS IN 10 FLAVORS,Health & Personal Care,5,0,0,N,Y,Love buying these this way,0
20171793,R2FZPR3L9THVVD,B00J2GBIU4,283550419,"Astaxanthin (12mg) with Organic Coconut Oil; Non-Gmo Verified and Vegan Friendly| Powerful Antioxidant Naturally Supporting Joint, Skin, & Eye Health - 60 Veggie Softgels",Health & Personal Care,5,1,1,N,Y,Five Stars,0
107156,RX9RU0R4DD2JG,B00JX3ARCQ,840579125,"Pure CLA Supplement, Best Premium Quality ★ Highest Grade Safflower Oil (Best Formula) - 1000 Mg ★ All-natural & Guaranteed By Natures Design",Health & Personal Care,5,2,2,N,Y,gained a lot because of this,0
47472070,R2VSQ429F60G6L,B00F7UKCEM,669333933,NUTREX LIPO-6 Black 120 Caps (DMAA-FREE) Extreme Fat Destroyer,Health & Personal Care,5,0,0,N,Y,Five Stars,0
49317614,R1BP3BPPBLLAXG,B001EPQAFY,534764134,Hyland's Restful Legs Tablets 50,Health & Personal Care,5,6,6,N,Y,is mild & doesn't make me groggy,0
41846246,R276OGYC9RX85Z,B0010NQEDS,509569234,Alka- Seltzer Lemon Lime,Health & Personal Care,5,0,0,N,Y,Five Stars,0
42128991,R2VRDM6IRK1QZF,B005W16GN2,908773014,"FUTURO Energizing Ultra Sheer Knee Highs for Women, Medium, Nude",Health & Personal Care,5,0,0,N,Y,Yay!,0
28355606,R2AH54ULKI8ARI,B00I9L7G8Q,540071673,Head Ease Synergy Blend Essential Oil by Edens Garden (Comparable to DoTerra's PastTense),Health & Personal Care,5,0,0,N,Y,Great for headaches or sinus trouble,0
52032132,R1WWLMPKJ9B6LS,B00V5KIEAM,337579395,"Newbee Fashion - ""Pocket"" Tube Readers Easy Compact On the Go Small Compact Pen Clip Portable Aluminum Hard Case Classic Spring Hinges",Health & Personal Care,5,0,0,N,Y,Cute and portable!,0
42756761,RMK0RG31UPS52,B008981SVU,191356727,HoMedics NOV-45-9CTM Ribbit Massager (Assorted colors),Health & Personal Care,5,0,0,N,Y,Fun for Kids Too,0
21232054,RG4UBGII2QY5R,B00AK3VZBA,98306002,"InteVision Foam Wedge Bed Pillow (26"" x 25"" x 7.5"") with High Quality, Removable Cover",Health & Personal Care,3,3,3,N,Y,"Good - But Not 1"" Memory Foam",0
14718714,R1CSLX5F6Y9ALX,B001G7R414,153750628,Source Naturals Bromelain 500mg,Health & Personal Care,4,0,0,N,Y,Four Stars,0
21187985,R7HA49KJ74E21,B00M9YQ0J0,34748470,"PhenELITE - HIGHEST Rated Pharmaceutical Grade Weight Loss Diet Pills - Fast Weight Loss, Hyper-Metabolising Fat Burner and Appetite Suppressor - Lose Weight or get your MONEY BACK!",Health & Personal Care,5,0,0,N,N,Great appetite suppression!,0
20510361,R18DM9H2DFT7ON,B00FEJ1S30,758051983,Poo-Pourri Master Crapsman Gift Set,Health & Personal Care,5,0,0,N,Y,Really works. Keep in all of my bathrooms,0
38800089,R247SL2LFJ05A,B002YANPEM,534909150,"Parker 96R Safety Razor Shave Set - Includes Pure Badger Brush, Stand & Parker 96R Butterfly Open Safety Razor",Health & Personal Care,5,0,1,N,Y,American made quality.,0
19528723,RQZILURVHMFZ5,B001E0YM72,582112738,"Nature's Way Kelp, 180 Capsules (Pack of 2)",Health & Personal Care,5,0,1,N,Y,Five Stars,0
52339762,R13FT8W24UTCOO,B00T56FQAE,71760133,"Biotin 10,000mcg with Coconut Oil | Non-GMO & Gluten Free - 120 Mini Veggie Softgels",Health & Personal Care,5,0,1,N,Y,Meets My Doctor's Recommendations,0
38578861,RHLTFY1ILO53C,B001MPU0VQ,500448348,Medline Remedy Antifungal Powder 3oz,Health & Personal Care,5,0,0,N,Y,Love this powder!,0
24880054,R32Y70KAUR7VC4,B000EEBWJA,443737379,"Rainbow Light - Active Health™ Teen Multivitamin - Supports Nutrition, Energy, and Immune System in Teens - 90 Tablets",Health & Personal Care,5,0,0,N,Y,I'm giving my 16 year old son 2 tablets every ...,0
46070787,R3KW4RNPWGDIRP,B000FXUZEI,467860143,Hyland's Insomnia Tablets,Health & Personal Care,5,0,0,N,Y,Five Stars,0
545090,R2HD5265EWI5WW,B009VJBMAI,203746849,Promera Health Con-cret,Health & Personal Care,4,0,0,N,Y,Clumpy goodness,0
42658576,R29M5RGDR4H69X,B0043ZPVDO,240379069,"bamboobies Washable Reusable Overnight Nursing Pads with Leak-Proof Backing for Breastfeeding, Ultra Absorbent, 4 Count",Health & Personal Care,5,0,0,N,Y,awesome!,0
15174303,R1733SGNUYE7VD,B00LE99PA2,564563318,Amopé Pedi Perfect Electronic Foot File,Health & Personal Care,3,0,0,N,Y,Always put lotion on your feet.,0
35909771,R3JMLXPIZNTMPU,B00N2BW2PK,366100425,Fitbit Charge HR Wireless Activity Wristband,Health & Personal Care,4,0,0,N,Y,So even if you work at a desk it shows like you walked a lot,0
24075354,R1LB1ENVD7U1A1,B003KH2GMK,101014497,"Prospera Pl009-p Electronis Pulse Massager Pads, White",Health & Personal Care,5,0,0,N,Y,Five Stars,0
23629278,R292ZYDOZGB44C,B00N2BW638,366100425,Fitbit Charge HR Wireless Activity Wristband,Health & Personal Care,5,0,0,N,N,Fitbit charge HR,0
1891854,R1SYYZ9FX3M1P3,B00MAPOP5E,261461675,ConfiDry 24/7 Dry Care ConfiDry 24/7 Max Absorbency,Health & Personal Care,5,4,6,N,Y,They're not as subtle as some other products like cloth-backed diapers though,0
5631415,R2YTB8KX8Q3WY0,B00H04EAN2,366908272,"Thyroid Support - Natural Supplement for Thyroid Health, Metabolism and Thyroid Hormone Levels - With Iodine, Selenium, L-Tyrosine and Ashwagandha - 60 Vegetarian Capsules",Health & Personal Care,5,0,0,N,Y,Just The Truth,0
2644698,R1ATM0N57NWQ27,B0013OVSUS,312049560,Jarrow Formulas Curcumin 95,Health & Personal Care,4,146,212,N,N,Not bad,0
14718714,R285VD8WGMU6EL,B00EEEFUZI,187902827,Boiron Arnicare Pain Relief,Health & Personal Care,4,0,0,N,Y,Received shipment in timely manner. Seems to work at ...,0
24416641,R1OODMO8ZU5MM1,B00PU1FX2E,240904471,"Instant Digest Maximum Strength Digestive Enzymes, 60 Capsules",Health & Personal Care,5,1,1,N,Y,I have the worse case of lactose intolerance,0
12718509,RS9SI2W2ZOSW8,B008RL1HBU,14412212,"Gat Nitraflex Nutritional Supplement, 300 Gram, DMAA free",Health & Personal Care,5,0,0,N,Y,Five Stars,0
14885930,R1UXVTE28P5129,B0006II74W,888308364,"Nature's Secret Super Cleanse, 100 Tablets, 1 Bottle",Health & Personal Care,5,0,1,N,Y,great,0
37337835,R25ST4Z4V98BSL,B00ORW1EPM,536374776,"PRO-SYS® Adult Tynex Toothbrush - Clinically Proven to Harbor 1,500 Times Less Bacteria!",Health & Personal Care,5,1,2,N,Y,So good I immediately made a purchase after receiving a review sample!,0
33700894,RSVE28N4IJ6CE,B004M8YI22,535119881,Ankle Foot Orthosis,Health & Personal Care,4,0,0,N,Y,Depends on what you need.,0
38800089,R1U4ANY2O6LH8K,B00L82KKXQ,778152883,Parker Safety Razor Deluxe Black Stoneware Apothecary Style Shave Mug - Handmade in the USA,Health & Personal Care,5,0,0,N,Y,Convenient and easy to use.,0
624735,R1LMCZ7V123LY7,B008C9KWH2,174963230,Transformation Weight Loss Drops,Health & Personal Care,3,0,0,N,Y,The taste is ok it's the 2 mins under the tongue but other than that it's a great product so far,0
25062800,R1GRASGCFDQNTK,B004O2A29E,123213880,"CLEAR CARE Cleaning & Disinfection Solution with Lens Case, 12-Ounces",Health & Personal Care,5,1,1,N,Y,GPC,0
18319618,RHY5J0OT5O24L,B005CD2BUM,183166179,"Vitamin Friends Yomega Fish Oil Dietary Supplement, 20 Count",Health & Personal Care,2,1,1,N,Y,Two Stars,0
17976606,R2QTO3GGON4L0T,B00F99B1MS,618361615,"Hearos Ear Plugs, Ultimate Softness Series 20 pairs",Health & Personal Care,4,0,0,N,Y,Superb seller. Good product,0
24496664,R1EQSYTHQFH6LD,B000T5ELEM,690041282,Super Pinky Ball,Health & Personal Care,5,0,0,N,Y,Five Stars,0
23877226,R17LW488RX721K,B008O82O7C,594309133,Dorco Pace 6 Plus- Six Blade Razor System with Trimmer - Value Pack,Health & Personal Care,5,0,0,N,Y,Five Stars,0
48515320,R1QO6HRV9IUR21,B00PDV0TFW,747275351,"Quest Nutrition Protein Powder, Banana Cream, 21g Protein, 3g Net Carbs, 84% P/Cals, 2lb Tub, High Protein, Low Carb, Gluten Free, Soy Free",Health & Personal Care,5,51,56,N,Y,I used it as batter,0
3668910,R25ZDLY04YVEMU,B003SSXV5C,413441065,"NOW  Cinnamon Cassia Oil, 1-Ounce (Pack of 2)",Health & Personal Care,5,0,0,N,Y,"put droplets on sneakers and friends feet, so we ...",0
15084808,R34XOH3DRTDZDB,B00FB2W6AY,632598926,Belly Blaster PM - Night Time Weight Loss Pill - Loss Weight While You Sleep - 30 Capsules,Health & Personal Care,4,0,0,N,Y,Awesome product!!!,0
12071333,RPRXFVY4X1AIF,B003G4BP5G,391737037,"Centrum Adult (200 Count) Multivitamin / Multimineral Supplement Tablet, Vitamin D3",Health & Personal Care,4,0,0,N,Y,Four Stars,0
52802986,R2VAGK7E65B41L,B001KXZ808,949699275,EatSmart Precision Digital Bathroom Scale with Extra Large Lighted Display,Health & Personal Care,1,2,2,N,Y,Even more annoying was that it was not sensitive to small changes ...,0
17782951,R1H22X49X2BSCL,B00ICF3WBO,307411305,"Mrs. Meyer's Clean Day All Purpose Cleaner, 32 Fluid Ounce",Health & Personal Care,5,0,0,N,Y,Five stars,0
48774228,R3A8ICZ3ARM66T,B00UPNUJ26,673826610,"Massage Stick - 17"" Muscle Roller Eases Tension, Works Out Knots, Promotes Recovery After Workouts, Increases Flexibility - Ergonomic Grips - Ultra Durable",Health & Personal Care,4,0,0,N,N,great product,0
15735473,R328ZZP4K1ZDFP,B00MMR1V2A,838074465,Compression Socks - Mojo for Performance & Recovery Green Large,Health & Personal Care,5,0,0,N,Y,Five Stars,0
357906,R22A7U1K2Z6013,B00XXLCHZY,188951870,"Hypoallergenic, Premium Medical Silicone Silky Smooth G-Vibe 2 Rechargeable Massager for Both Women's & Men's Pleasure - 6 Function Royal Noir & NYC RED ROOM Lubricant",Health & Personal Care,5,0,0,N,Y,Five Stars,0
19259883,R1YYALQUC7GM2P,B00F0SG95C,867553622,"CREmTOR, Unflavored, 180 grams",Health & Personal Care,1,0,0,N,Y,One Star,0
15230717,R21L7FVPRGUJUM,B003UEKBCK,762907207,Ziploc Vacuum Refill Bags (Pack of 3),Health & Personal Care,3,0,0,N,Y,Three Stars,0
36456252,R2BF375S6WDXNK,B00NN07NT0,95029544,"Sonimart Standard Replacement Toothbrush Heads for Philips Sonicare e-Series HX7022, fits Sonicare Advance, CleanCare, Elite, Essence and Xtreme Philips Brush Handles",Health & Personal Care,5,0,0,N,Y,Five Stars,0
48567933,R2GR9V7M1MOPX5,B00H2M4QYA,538151374,BulkSupplements Pure Ascorbyl Palmitate (Vitamin C Ester) Powder,Health & Personal Care,5,0,0,N,Y,I devolve this with a few drops of emu oil ...,0
22514786,RXMGRRWQNJ5WJ,B00HK6FGIS,802050753,Doctor Danielle Turmeric Curcumin with Bioperine (120 Capsules),Health & Personal Care,5,0,0,N,Y,Turmeric beats pharmaceuticals for pain relief naturally.,0
47031538,RY3C1D43BEU1K,B00O1CLTMG,669807759,"Empty Blue Glass Spray Bottle - 16 oz Refillable Container is Perfect for Essential Oils, Cleaning Products, Homemade Cleaners, Aromatherapy, Organic Beauty Treatment, and Cooking - Durable White Trigger Sprayer w/ Mist and Stream Nozzle Settings",Health & Personal Care,4,0,0,N,Y,Awaiting liquid true and blue.,0
